referrer,views_total,views_unique
python.org,205,36
Google,202,16
en.wikipedia.org,88,21
statics.teams.cdn.office.net,40,1
github.com,38,13
en.m.wikipedia.org,27,14
tianocore.org,23,1
discuss.python.org,18,3
lab-z.com,15,4
ya.ru,9,1
