referrer,views_total,views_unique
github.com,97,33
Google,95,25
python.org,58,23
statics.teams.cdn.office.net,9,2
chipsec.github.io,9,1
discuss.python.org,8,2
ithelp.ithome.com.tw,5,1
link.csdn.net,3,1
Bing,2,2
