referrer,views_total,views_unique
Google,192,22
github.com,177,29
python.org,128,38
damn99.com,80,3
en.wikipedia.org,56,23
chipsec.github.io,30,4
Bing,23,5
discuss.python.org,18,3
lab-z.com,15,4
en.m.wikipedia.org,14,7
