referrer,views_total,views_unique
python.org,154,41
Google,66,23
github.com,54,24
edk2.groups.io,28,4
discuss.python.org,18,4
en.wikipedia.org,16,15
s1monsays.com,14,3
cn.bing.com,12,4
Bing,11,7
ithelp.ithome.com.tw,11,3
