time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-18 00:00:00+00:00,10,10,22,10
2025-01-19 00:00:00+00:00,7,7,51,10
2025-01-20 00:00:00+00:00,18,9,45,22
2025-01-21 00:00:00+00:00,21,16,106,24
2025-01-22 00:00:00+00:00,17,13,27,13
2025-01-23 00:00:00+00:00,12,8,73,20
2025-01-24 00:00:00+00:00,23,12,82,16
2025-01-25 00:00:00+00:00,10,6,89,11
2025-01-26 00:00:00+00:00,4,4,27,11
2025-01-27 00:00:00+00:00,14,10,36,16
2025-01-28 00:00:00+00:00,27,12,84,24
2025-01-29 00:00:00+00:00,30,15,48,17
2025-01-30 00:00:00+00:00,86,51,61,14
2025-01-31 00:00:00+00:00,113,98,48,13
