referrer,views_total,views_unique
github.com,155,36
Google,38,14
python.org,26,18
chipsec.github.io,6,4
pedro.microchip.com,3,1
Bing,2,1
DuckDuckGo,1,1
engage.cloud.microsoft,1,1
teams.public.onecdn.static.microsoft,1,1
