referrer,views_total,views_unique
Google,326,26
python.org,224,45
cn.bing.com,106,4
github.com,101,19
en.wikipedia.org,93,27
discuss.python.org,37,3
chipsec.github.io,18,1
Bing,8,3
confluence.amd.com,7,1
edk2.groups.io,6,1
