referrer,views_total,views_unique
Google,128,15
python.org,114,34
en.wikipedia.org,100,15
github.com,44,9
tianocore.org,40,2
en.m.wikipedia.org,29,14
Bing,22,3
lab-z.com,20,5
ya.ru,9,1
blog.csdn.net,8,1
