url_path,views_total,views_unique
/tianocore/edk2-libc,115,76
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,86,62
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,61,27
/tianocore/edk2-libc/tree/master/AppPkg/Applications,48,23
/tianocore/edk2-libc/tree/master/AppPkg,36,20
/tianocore/edk2-libc/tree/master/StdLib,19,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,10,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Lib,10,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/ArithChk,8,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,8,5
