referrer,views_total,views_unique
github.com,162,28
Google,138,20
python.org,91,35
en.wikipedia.org,43,17
damn99.com,26,1
en.m.wikipedia.org,16,8
ithelp.ithome.com.tw,16,2
Bing,15,4
discuss.python.org,11,2
ya.ru,6,1
