time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-28 00:00:00+00:00,306,277,39,14
2026-05-29 00:00:00+00:00,393,338,26,16
2026-05-30 00:00:00+00:00,144,128,13,9
2026-05-31 00:00:00+00:00,105,98,9,6
2026-06-01 00:00:00+00:00,328,296,18,8
2026-06-02 00:00:00+00:00,278,252,32,9
2026-06-03 00:00:00+00:00,161,133,14,7
2026-06-04 00:00:00+00:00,194,153,14,8
2026-06-05 00:00:00+00:00,469,415,82,14
2026-06-06 00:00:00+00:00,120,117,20,7
2026-06-07 00:00:00+00:00,137,116,7,6
2026-06-08 00:00:00+00:00,563,500,102,14
2026-06-09 00:00:00+00:00,296,248,33,9
2026-06-10 00:00:00+00:00,359,309,27,10
