referrer,views_total,views_unique
Google,272,20
python.org,223,50
github.com,77,12
en.wikipedia.org,55,21
cn.bing.com,50,2
yandex.ru,44,4
uefi.org,28,1
note.youdao.com,25,1
statics.teams.cdn.office.net,16,3
en.m.wikipedia.org,15,8
