referrer,views_total,views_unique
Google,151,22
github.com,137,22
python.org,129,35
en.m.wikipedia.org,58,24
chipsec.github.io,58,11
en.wikipedia.org,54,22
discuss.python.org,31,5
Bing,28,5
teams.microsoft.com,27,1
damn99.com,23,1
