url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,104,78
/tianocore/edk2-libc,82,60
/tianocore/edk2-libc/releases/tag/v3.6.8.1,22,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,13,10
/tianocore/edk2-libc/tree/master,11,9
/tianocore/edk2-libc/tree/master/StdLib,11,7
/tianocore/edk2-libc/tree/master/AppPkg,9,7
/tianocore/edk2-libc/issues,7,3
/tianocore/edk2-libc/issues/88,7,2
/tianocore/edk2-libc/commits/master,6,4
