referrer,views_total,views_unique
python.org,81,26
github.com,67,27
Google,34,11
gitlab.xpaas.lenovo.com,11,1
discuss.python.org,9,1
chipsec.github.io,7,4
Bing,5,2
DuckDuckGo,4,1
atr-issues.alpha.co.jp,1,1
com.linkedin.android,1,1
