referrer,views_total,views_unique
python.org,355,54
Google,242,31
en.wikipedia.org,89,24
github.com,51,21
wiki.ith.intel.com,42,2
chipsec.github.io,41,2
ithelp.ithome.com.tw,37,4
yandex.ru,31,2
en.m.wikipedia.org,28,12
Bing,28,3
