referrer,views_total,views_unique
Google,207,25
python.org,146,39
github.com,135,23
en.wikipedia.org,62,18
uefi.org,42,1
ithelp.ithome.com.tw,40,4
utteranc.es,32,1
en.m.wikipedia.org,19,9
cn.bing.com,17,2
Bing,16,5
