referrer,views_total,views_unique
python.org,215,45
Google,196,20
en.wikipedia.org,113,30
m.blog.naver.com,54,1
github.com,46,17
en.m.wikipedia.org,39,16
Bing,38,3
doomwiki.org,24,1
uefi.org,19,1
cn.bing.com,17,2
