referrer,views_total,views_unique
python.org,149,45
Google,105,15
github.com,40,17
uefi.org,24,2
tianocore.org,13,2
discuss.python.org,11,1
Bing,7,3
Baidu,7,1
chipsec.github.io,5,2
yiiyee.cn,3,1
