referrer,views_total,views_unique
cn.bing.com,286,1
Google,215,16
python.org,147,29
DuckDuckGo,119,4
en.wikipedia.org,111,24
github.com,110,23
wiki.ith.intel.com,38,1
en.m.wikipedia.org,28,12
discuss.python.org,26,2
chipsec.github.io,21,4
