referrer,views_total,views_unique
python.org,88,54
github.com,80,29
Google,48,18
en.wikipedia.org,15,14
damn99.com,12,3
edk2.groups.io,12,1
Bing,9,7
DuckDuckGo,9,2
en.m.wikipedia.org,7,7
cn.bing.com,7,2
