referrer,views_total,views_unique
Google,108,29
python.org,74,51
github.com,51,22
en.wikipedia.org,22,15
chipsec.github.io,19,6
en.m.wikipedia.org,14,12
discuss.python.org,13,4
cn.bing.com,12,3
damn99.com,10,4
Bing,7,3
