referrer,views_total,views_unique
cn.bing.com,270,1
Google,240,18
python.org,191,35
en.wikipedia.org,127,27
github.com,93,19
DuckDuckGo,74,1
discuss.python.org,43,4
chipsec.github.io,19,3
en.m.wikipedia.org,16,9
link.zhihu.com,13,1
