referrer,views_total,views_unique
python.org,100,41
Google,80,24
en.wikipedia.org,19,16
Bing,17,4
github.com,16,8
s1monsays.com,10,2
chipsec.github.io,9,6
en.m.wikipedia.org,6,5
discuss.python.org,5,1
wm.bloat.cat,5,1
