referrer,views_total,views_unique
Google,319,33
python.org,179,56
github.com,119,34
tianocore.org,22,2
Bing,19,4
Baidu,11,4
discuss.python.org,11,3
km.xpaas.lenovo.com,11,1
edk2.groups.io,7,2
chipsec.github.io,6,4
