referrer,views_total,views_unique
Google,276,20
python.org,220,51
github.com,76,11
en.wikipedia.org,67,24
cn.bing.com,50,2
yandex.ru,44,4
uefi.org,32,1
note.youdao.com,25,1
statics.teams.cdn.office.net,16,3
edk2.groups.io,14,2
