referrer,views_total,views_unique
github.com,198,22
python.org,148,44
Google,98,20
en.wikipedia.org,56,24
statics.teams.cdn.office.net,38,3
tianocore.org,37,1
cn.bing.com,25,3
Bing,24,5
en.m.wikipedia.org,21,10
discuss.python.org,21,4
