referrer,views_total,views_unique
github.com,88,22
Google,85,19
python.org,49,31
en.wikipedia.org,37,24
ithelp.ithome.com.tw,16,1
chipsec.github.io,13,4
en.m.wikipedia.org,9,8
chatgpt.com,9,2
km.xpaas.lenovo.com,8,5
Bing,8,3
