url_path,views_total,views_unique
/tianocore/edk2-libc,120,57
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,33,31
/tianocore/edk2-libc/pulls,32,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications,30,13
/tianocore/edk2-libc/tree/master/AppPkg,29,15
/tianocore/edk2-libc/issues,28,10
/tianocore/edk2-libc/tree/master/StdLib,23,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,17,13
/tianocore/edk2-libc/tree/master/StdLib/Include,17,3
/tianocore/edk2-libc/tree/master,16,4
