referrer,views_total,views_unique
python.org,156,46
Google,105,15
github.com,64,19
uefi.org,25,3
Bing,17,3
tianocore.org,13,2
discuss.python.org,11,1
Baidu,7,1
yandex.ru,4,1
link.csdn.net,3,2
