referrer,views_total,views_unique
Google,238,32
python.org,149,40
Bing,113,4
github.com,92,31
en.wikipedia.org,63,24
chipsec.github.io,19,5
cn.bing.com,14,4
discuss.python.org,10,2
statics.teams.cdn.office.net,9,1
edk2.groups.io,7,3
