url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,207,89
/tianocore/edk2-libc,152,78
/tianocore/edk2-libc/tree/master/AppPkg,96,26
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,95,27
/tianocore/edk2-libc/tree/master/StdLib,95,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,76,22
/tianocore/edk2-libc/tree/master/StdLib/Include,52,9
/tianocore/edk2-libc/tree/master,30,21
/tianocore/edk2-libc/tree/master/StdLib/LibC,28,9
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,27,3
