referrer,views_total,views_unique
python.org,224,50
github.com,208,25
Google,144,30
chipsec.github.io,60,4
en.wikipedia.org,55,21
en.m.wikipedia.org,35,10
statics.teams.cdn.office.net,34,4
discuss.python.org,22,4
uefi.org,18,3
Bing,15,2
