referrer,views_total,views_unique
python.org,126,41
Google,72,25
github.com,49,21
edk2.groups.io,34,5
en.wikipedia.org,21,19
discuss.python.org,18,4
s1monsays.com,14,3
cn.bing.com,12,4
ithelp.ithome.com.tw,12,3
Bing,11,7
