referrer,views_total,views_unique
github.com,300,29
Google,177,21
python.org,147,36
en.wikipedia.org,69,26
damn99.com,54,3
Bing,36,4
chipsec.github.io,34,4
yandex.ru,22,2
lab-z.com,15,4
en.m.wikipedia.org,14,7
