referrer,views_total,views_unique
Google,129,24
python.org,85,40
github.com,59,22
en.wikipedia.org,24,19
s1monsays.com,24,3
wiki.ith.intel.com,15,2
en.m.wikipedia.org,10,6
DuckDuckGo,10,3
Bing,9,4
chatgpt.com,7,4
