referrer,views_total,views_unique
Google,285,27
python.org,206,47
github.com,151,23
en.wikipedia.org,98,32
Bing,59,6
cn.bing.com,49,9
edk2.groups.io,42,2
tianocore.org,34,1
en.m.wikipedia.org,31,12
doomworld.com,18,1
