referrer,views_total,views_unique
python.org,142,38
Google,92,17
github.com,74,21
wiki.osdev.org,17,1
uefi.org,16,2
Bing,13,2
discuss.python.org,11,1
tianocore.org,8,1
wiki.ith.intel.com,8,1
yandex.ru,4,1
