referrer,views_total,views_unique
python.org,141,55
github.com,136,30
Google,78,20
Bing,38,2
en.wikipedia.org,27,18
discuss.python.org,26,3
ithelp.ithome.com.tw,11,4
en.m.wikipedia.org,7,6
s1monsays.com,6,3
wiki.ith.intel.com,5,2
