time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,116,112,5,4
2026-05-03 00:00:00+00:00,142,137,17,9
2026-05-04 00:00:00+00:00,158,119,28,13
2026-05-05 00:00:00+00:00,295,248,18,12
2026-05-06 00:00:00+00:00,233,187,25,12
2026-05-07 00:00:00+00:00,434,384,35,11
2026-05-08 00:00:00+00:00,648,592,41,7
2026-05-09 00:00:00+00:00,133,124,21,10
2026-05-10 00:00:00+00:00,143,134,17,6
2026-05-11 00:00:00+00:00,343,237,49,11
2026-05-12 00:00:00+00:00,317,260,126,13
2026-05-13 00:00:00+00:00,266,226,32,9
2026-05-14 00:00:00+00:00,152,119,8,7
2026-05-15 00:00:00+00:00,162,128,57,13
