referrer,views_total,views_unique
python.org,155,61
github.com,129,30
Google,99,19
Bing,39,2
en.wikipedia.org,29,19
discuss.python.org,27,4
s1monsays.com,19,5
ithelp.ithome.com.tw,13,5
en.m.wikipedia.org,7,6
DuckDuckGo,7,1
