url_path,views_total,views_unique
/tianocore/edk2-libc,123,81
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,109,66
/tianocore/edk2-libc/tree/master/StdLib,50,16
/tianocore/edk2-libc/tree/master/AppPkg,40,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,40,24
/tianocore/edk2-libc/releases/tag/v3.6.8.1,28,14
/tianocore/edk2-libc/tree/master,25,16
/tianocore/edk2-libc/tree/master/AppPkg/Applications,24,16
/tianocore/edk2-libc/issues,17,8
/tianocore/edk2-libc/tree/master/StdLib/Include/X64/machine,16,1
