referrer,views_total,views_unique
cn.bing.com,286,1
Google,219,16
python.org,154,30
DuckDuckGo,119,4
github.com,114,23
en.wikipedia.org,113,26
wiki.ith.intel.com,38,1
en.m.wikipedia.org,28,12
discuss.python.org,26,2
link.zhihu.com,13,1
