time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-13 00:00:00+00:00,235,186,58,13
2026-03-14 00:00:00+00:00,174,155,6,5
2026-03-15 00:00:00+00:00,119,109,1,1
2026-03-16 00:00:00+00:00,614,520,19,14
2026-03-17 00:00:00+00:00,356,301,39,9
2026-03-18 00:00:00+00:00,551,481,27,11
2026-03-19 00:00:00+00:00,206,194,45,5
2026-03-20 00:00:00+00:00,359,301,40,11
2026-03-21 00:00:00+00:00,149,135,4,3
2026-03-22 00:00:00+00:00,191,180,17,13
2026-03-23 00:00:00+00:00,300,269,35,24
2026-03-24 00:00:00+00:00,544,469,32,12
2026-03-25 00:00:00+00:00,558,500,33,15
2026-03-26 00:00:00+00:00,472,407,29,12
